,hmmsearching_for,target_name,target_accession,query_name,query_accession,e-value,score,bias,best_domain_e-value,best_domain_score,best_domain_bias,exp,reg,clu,ov,env,dom,rep,inc,query_description,SAG
128,flotillin,Flotillin_HMM,-,AH-613-K13_AH-613-K13_contigs_AH-613-K13_NODE_1_12,-,0,1157.3,49.6,0,1157.0,49.6,1.0,1,0,0,1,1,1,1,-,AH-613-K13
129,flotillin,Flotillin_HMM,-,AH-470-C06_AH-470-C06_contigs_AH-470-C06_NODE_11_10,-,0,1153.5,50.3,0,1153.2,50.3,1.0,1,0,0,1,1,1,1,-,AH-470-C06
130,flotillin,Flotillin_HMM,-,AH-735-A14_AH-735-A14_contigs_AH-735-A14_NODE_1_15,-,0,1158.3,47.8,0,1158.1,47.8,1.0,1,0,0,1,1,1,1,-,AH-735-A14
131,flotillin,Flotillin_HMM,-,AM-255-M06_AM-255-M06_contigs_AM-255-M06_NODE_22_4,-,0,1158.5,48.0,0,1158.2,48.0,1.0,1,0,0,1,1,1,1,-,AM-255-M06
132,flotillin,Flotillin_HMM,-,AM-118-C11_AM-118-C11_contigs_AM-118-C11_NODE_1_10,-,0,1155.4,49.0,0,1155.1,49.0,1.0,1,0,0,1,1,1,1,-,AM-118-C11
133,flotillin,Flotillin_HMM,-,AM-118-N05_AM-118-N05_contigs_AM-118-N05_NODE_6_7,-,0,1160.2,47.2,0,1160.0,47.2,1.0,1,0,0,1,1,1,1,-,AM-118-N05
134,flotillin,Flotillin_HMM,-,AM-164-F23_AM-164-F23_contigs_AM-164-F23_NODE_2_18,-,0,1151.2,47.5,0,1151.0,47.5,1.0,1,0,0,1,1,1,1,-,AM-164-F23
135,flotillin,Flotillin_HMM,-,AM-164-A09_AM-164-A09_contigs_AM-164-A09_NODE_17_2,-,0,1153.2,49.6,0,1153.0,49.6,1.0,1,0,0,1,1,1,1,-,AM-164-A09
136,flotillin,Flotillin_HMM,-,AM-138-N21_AM-138-N21_contigs_AM-138-N21_NODE_7_13,-,0,1157.6,48.0,0,1157.4,48.0,1.0,1,0,0,1,1,1,1,-,AM-138-N21
137,flotillin,Flotillin_HMM,-,AM-158-A06_AM-158-A06_contigs_AM-158-A06_NODE_6_17,-,0,1145.3,49.8,0,1145.1,49.8,1.0,1,0,0,1,1,1,1,-,AM-158-A06
138,flotillin,Flotillin_HMM,-,AH-735-I07_AH-735-I07_contigs_AH-735-I07_NODE_15_4,-,2.2e-105,339.2,1.1,2.4e-105,339.1,1.1,1.0,1,0,0,1,1,1,1,-,AH-735-I07
139,flotillin,Flotillin_HMM,-,AM-216-D08_AM-216-D08_contigs_AM-216-D08_NODE_2_33,-,0,1155.8,47.9,0,1155.5,47.9,1.0,1,0,0,1,1,1,1,-,AM-216-D08
140,flotillin,Flotillin_HMM,-,AM-216-L04_AM-216-L04_contigs_AM-216-L04_NODE_3_23,-,0,1151.9,47.6,0,1151.7,47.6,1.0,1,0,0,1,1,1,1,-,AM-216-L04
141,flotillin,Flotillin_HMM,-,AM-262-A08_AM-262-A08_contigs_AM-262-A08_NODE_10_8,-,0,1156.2,50.2,0,1156.0,50.2,1.0,1,0,0,1,1,1,1,-,AM-262-A08
142,flotillin,Flotillin_HMM,-,AM-262-D04_AM-262-D04_contigs_AM-262-D04_NODE_1_21,-,0,1158.0,50.0,0,1157.8,50.0,1.0,1,0,0,1,1,1,1,-,AM-262-D04
143,flotillin,Flotillin_HMM,-,AH-735-K21_AH-735-K21_contigs_AH-735-K21_NODE_9_9,-,0,1155.6,47.8,0,1155.4,47.8,1.0,1,0,0,1,1,1,1,-,AH-735-K21
144,flotillin,Flotillin_HMM,-,AM-262-F15_AM-262-F15_contigs_AM-262-F15_NODE_1_2,-,0,1160.0,48.2,0,1159.7,48.2,1.0,1,0,0,1,1,1,1,-,AM-262-F15
145,flotillin,Flotillin_HMM,-,AH-985-B06_AH-985-B06_contigs_AH-985-B06_NODE_3_1,-,6.2e-49,152.7,0.2,7.4e-49,152.4,0.2,1.0,1,0,0,1,1,1,1,-,AH-985-B06
146,flotillin,Flotillin_HMM,-,AH-985-B06_AH-985-B06_contigs_AH-985-B06_NODE_23_4,-,2.2e-169,550.7,9.4,2.4e-169,550.5,9.4,1.0,1,0,0,1,1,1,1,-,AH-985-B06
147,flotillin,Flotillin_HMM,-,AH-562-C02_AH-562-C02_contigs_AH-562-C02_NODE_2_111,-,0,1155.6,48.4,0,1155.3,48.4,1.0,1,0,0,1,1,1,1,-,AH-562-C02
148,flotillin,Flotillin_HMM,-,AM-118-E23_AM-118-E23_contigs_AM-118-E23_NODE_6_20,-,0,1152.7,47.6,0,1152.4,47.6,1.0,1,0,0,1,1,1,1,-,AM-118-E23
149,flotillin,Flotillin_HMM,-,AH-735-J22_AH-735-J22_contigs_AH-735-J22_NODE_4_40,-,0,1151.0,47.0,0,1150.7,47.0,1.0,1,0,0,1,1,1,1,-,AH-735-J22
150,flotillin,Flotillin_HMM,-,AH-735-E02_AH-735-E02_contigs_AH-735-E02_NODE_7_20,-,0,1153.8,47.3,0,1153.5,47.3,1.0,1,0,0,1,1,1,1,-,AH-735-E02
151,flotillin,Flotillin_HMM,-,AM-262-P21_AM-262-P21_contigs_AM-262-P21_NODE_2_37,-,0,1158.6,46.3,0,1158.4,46.3,1.0,1,0,0,1,1,1,1,-,AM-262-P21
152,flotillin,Flotillin_HMM,-,AM-216-B20_AM-216-B20_contigs_AM-216-B20_NODE_2_85,-,0,1155.7,48.0,0,1155.5,48.0,1.0,1,0,0,1,1,1,1,-,AM-216-B20
153,flotillin,Flotillin_HMM,-,AH-735-A17_AH-735-A17_contigs_AH-735-A17_NODE_1_22,-,0,1152.4,47.0,0,1152.2,47.0,1.0,1,0,0,1,1,1,1,-,AH-735-A17
154,flotillin,Flotillin_HMM,-,AH-735-F16_AH-735-F16_contigs_AH-735-F16_NODE_10_23,-,0,1153.5,47.2,0,1153.3,47.2,1.0,1,0,0,1,1,1,1,-,AH-735-F16
155,flotillin,Flotillin_HMM,-,AH-735-A06_AH-735-A06_contigs_AH-735-A06_NODE_8_10,-,0,1155.6,46.0,0,1155.4,46.0,1.0,1,0,0,1,1,1,1,-,AH-735-A06
156,flotillin,Flotillin_HMM,-,AM-118-D23_AM-118-D23_contigs_AM-118-D23_NODE_15_1,-,7.4e-16,43.4,7.8,7.7e-16,43.3,7.8,1.0,1,0,0,1,1,1,1,-,AM-118-D23
157,flotillin,Flotillin_HMM,-,AH-735-E17_AH-735-E17_contigs_AH-735-E17_NODE_6_34,-,0,1152.4,47.0,0,1152.2,47.0,1.0,1,0,0,1,1,1,1,-,AH-735-E17
158,flotillin,Flotillin_HMM,-,AH-991-A15_AH-991-A15_contigs_AH-991-A15_NODE_14_24,-,0,1154.4,50.6,0,1154.1,50.6,1.0,1,0,0,1,1,1,1,-,AH-991-A15
159,flotillin,Flotillin_HMM,-,AM-216-D21_AM-216-D21_contigs_AM-216-D21_NODE_16_14,-,0,1150.2,52.6,0,1149.9,52.6,1.0,1,0,0,1,1,1,1,-,AM-216-D21
160,flotillin,Flotillin_HMM,-,AM-257-M14_AM-257-M14_contigs_AM-257-M14_NODE_15_2,-,8.5e-210,684.2,25.7,1e-209,683.9,25.7,1.0,1,0,0,1,1,1,1,-,AM-257-M14
161,flotillin,Flotillin_HMM,-,AM-257-M14_AM-257-M14_contigs_AM-257-M14_NODE_15_8,-,0,1154.1,47.3,0,1153.9,47.3,1.0,1,0,0,1,1,1,1,-,AM-257-M14
162,flotillin,Flotillin_HMM,-,AM-284-G14_AM-284-G14_contigs_AM-284-G14_NODE_1_19,-,0,1153.4,47.5,0,1153.2,47.5,1.0,1,0,0,1,1,1,1,-,AM-284-G14
163,flotillin,Flotillin_HMM,-,AM-257-D05_AM-257-D05_contigs_AM-257-D05_NODE_10_2,-,0,1154.4,47.9,0,1154.1,47.9,1.0,1,0,0,1,1,1,1,-,AM-257-D05
164,flotillin,Flotillin_HMM,-,AM-249-B17_AM-249-B17_contigs_AM-249-B17_NODE_1_42,-,0,1154.7,47.8,0,1154.5,47.8,1.0,1,0,0,1,1,1,1,-,AM-249-B17
165,flotillin,Flotillin_HMM,-,AM-121-N03_AM-121-N03_contigs_AM-121-N03_NODE_55_1,-,1e-119,386.6,2.9,1.1e-119,386.4,2.9,1.0,1,0,0,1,1,1,1,-,AM-121-N03
166,flotillin,Flotillin_HMM,-,AM-121-N03_AM-121-N03_contigs_AM-121-N03_NODE_59_3,-,4.9e-197,642.0,48.9,5.8e-197,641.8,48.9,1.0,1,0,0,1,1,1,1,-,AM-121-N03
167,flotillin,Flotillin_HMM,-,AM-247-L03_AM-247-L03_contigs_AM-247-L03_NODE_1_17,-,0,1155.6,48.5,0,1155.4,48.5,1.0,1,0,0,1,1,1,1,-,AM-247-L03
168,flotillin,Flotillin_HMM,-,AM-225-J05_AM-225-J05_contigs_AM-225-J05_NODE_26_4,-,9.8e-08,16.5,0.1,1.4e-07,16.0,0.1,1.1,1,0,0,1,1,1,1,-,AM-225-J05
169,flotillin,Flotillin_HMM,-,AM-262-D11_AM-262-D11_contigs_AM-262-D11_NODE_12_10,-,0,1140.9,51.7,0,1140.7,51.7,1.0,1,0,0,1,1,1,1,-,AM-262-D11
170,flotillin,Flotillin_HMM,-,AM-206-B22_AM-206-B22_contigs_AM-206-B22_NODE_11_9,-,0,1151.5,51.6,0,1151.2,51.6,1.0,1,0,0,1,1,1,1,-,AM-206-B22
171,flotillin,Flotillin_HMM,-,AH-735-G19_AH-735-G19_contigs_AH-735-G19_NODE_42_6,-,0,1163.0,52.6,0,1162.8,52.6,1.0,1,0,0,1,1,1,1,-,AH-735-G19
172,flotillin,Flotillin_HMM,-,AM-184-I13_AM-184-I13_contigs_AM-184-I13_NODE_27_3,-,0,1159.1,50.3,0,1158.9,50.3,1.0,1,0,0,1,1,1,1,-,AM-184-I13
173,flotillin,Flotillin_HMM,-,AM-262-M03_AM-262-M03_contigs_AM-262-M03_NODE_24_3,-,0,1157.3,51.3,0,1157.0,51.3,1.0,1,0,0,1,1,1,1,-,AM-262-M03
174,flotillin,Flotillin_HMM,-,AM-208-N16_AM-208-N16_contigs_AM-208-N16_NODE_25_2,-,0,1154.1,51.5,0,1153.8,51.5,1.0,1,0,0,1,1,1,1,-,AM-208-N16
175,flotillin,Flotillin_HMM,-,AM-135-J18_AM-135-J18_contigs_AM-135-J18_NODE_1_11,-,0,1154.9,49.0,0,1154.7,49.0,1.0,1,0,0,1,1,1,1,-,AM-135-J18
176,flotillin,Flotillin_HMM,-,AM-216-F22_AM-216-F22_contigs_AM-216-F22_NODE_6_2,-,0,1159.1,50.9,0,1158.8,50.9,1.0,1,0,0,1,1,1,1,-,AM-216-F22
178,flotillin,Flotillin_HMM,-,AH-982-I09_AH-982-I09_contigs_AH-982-I09_NODE_7_8,-,0,1169.5,49.5,0,1169.2,49.5,1.0,1,0,0,1,1,1,1,-,AH-982-I09
179,flotillin,Flotillin_HMM,-,AM-255-C06_AM-255-C06_contigs_AM-255-C06_NODE_5_4,-,0,1147.0,52.0,0,1146.7,52.0,1.0,1,0,0,1,1,1,1,-,AM-255-C06
180,flotillin,Flotillin_HMM,-,AM-235-G18_AM-235-G18_contigs_AM-235-G18_NODE_6_13,-,0,1159.1,48.1,0,1158.9,48.1,1.0,1,0,0,1,1,1,1,-,AM-235-G18
181,flotillin,Flotillin_HMM,-,AH-611-F04_AH-611-F04_contigs_AH-611-F04_NODE_1_20,-,0,1157.9,51.4,0,1157.6,51.4,1.0,1,0,0,1,1,1,1,-,AH-611-F04
182,flotillin,Flotillin_HMM,-,AH-573-A17_AH-573-A17_contigs_AH-573-A17_NODE_5_14,-,0,1153.6,50.9,0,1153.3,50.9,1.0,1,0,0,1,1,1,1,-,AH-573-A17
183,flotillin,Flotillin_HMM,-,AH-613-M11_AH-613-M11_contigs_AH-613-M11_NODE_2_12,-,0,1158.3,51.8,0,1158.0,51.8,1.0,1,0,0,1,1,1,1,-,AH-613-M11
184,flotillin,Flotillin_HMM,-,AH-735-A01_AH-735-A01_contigs_AH-735-A01_NODE_9_14,-,2.1e-121,392.1,9.5,2.4e-121,391.9,9.5,1.0,1,0,0,1,1,1,1,-,AH-735-A01
185,flotillin,Flotillin_HMM,-,AM-164-O15_AM-164-O15_contigs_AM-164-O15_NODE_19_3,-,0,1161.8,51.3,0,1161.5,51.3,1.0,1,0,0,1,1,1,1,-,AM-164-O15
186,flotillin,Flotillin_HMM,-,AH-735-I22_AH-735-I22_contigs_AH-735-I22_NODE_8_13,-,0,1160.8,52.1,0,1160.6,52.1,1.0,1,0,0,1,1,1,1,-,AH-735-I22
187,flotillin,Flotillin_HMM,-,AM-334-P15_AM-334-P15_contigs_AM-334-P15_NODE_5_13,-,0,1160.6,48.8,0,1160.4,48.8,1.0,1,0,0,1,1,1,1,-,AM-334-P15
188,flotillin,Flotillin_HMM,-,AM-332-I06_AM-332-I06_contigs_AM-332-I06_NODE_19_2,-,0,1160.6,46.8,0,1160.4,46.8,1.0,1,0,0,1,1,1,1,-,AM-332-I06
189,flotillin,Flotillin_HMM,-,AM-201-E11_AM-201-E11_contigs_AM-201-E11_NODE_3_13,-,0,1149.5,51.0,0,1149.2,51.0,1.0,1,0,0,1,1,1,1,-,AM-201-E11
190,flotillin,Flotillin_HMM,-,AM-334-B22_AM-334-B22_contigs_AM-334-B22_NODE_2_31,-,0,1163.6,51.2,0,1163.4,51.2,1.0,1,0,0,1,1,1,1,-,AM-334-B22
191,flotillin,Flotillin_HMM,-,AM-247-M19_AM-247-M19_contigs_AM-247-M19_NODE_14_14,-,4.9e-190,618.9,20.8,5.4e-190,618.7,20.8,1.0,1,0,0,1,1,1,1,-,AM-247-M19
192,flotillin,Flotillin_HMM,-,AH-611-P06_AH-611-P06_contigs_AH-611-P06_NODE_2_38,-,0,1160.8,49.7,0,1160.6,49.7,1.0,1,0,0,1,1,1,1,-,AH-611-P06
193,flotillin,Flotillin_HMM,-,AM-259-M11_AM-259-M11_contigs_AM-259-M11_NODE_11_9,-,0,1155.9,51.2,0,1155.7,51.2,1.0,1,0,0,1,1,1,1,-,AM-259-M11
194,flotillin,Flotillin_HMM,-,AM-201-A20_AM-201-A20_contigs_AM-201-A20_NODE_4_17,-,0,1160.4,52.3,0,1160.1,52.3,1.0,1,0,0,1,1,1,1,-,AM-201-A20
195,flotillin,Flotillin_HMM,-,AH-985-L08_AH-985-L08_contigs_AH-985-L08_NODE_15_7,-,4.1e-134,434.1,17.6,4.9e-134,433.9,17.6,1.0,1,0,0,1,1,1,1,-,AH-985-L08
196,flotillin,Flotillin_HMM,-,AH-985-L08_AH-985-L08_contigs_AH-985-L08_NODE_32_1,-,6.5e-115,370.7,2.5,7.2e-115,370.5,2.5,1.0,1,0,0,1,1,1,1,-,AH-985-L08
197,flotillin,Flotillin_HMM,-,AM-201-O16_AM-201-O16_contigs_AM-201-O16_NODE_1_7,-,0,1163.6,50.9,0,1163.3,50.9,1.0,1,0,0,1,1,1,1,-,AM-201-O16
198,flotillin,Flotillin_HMM,-,AM-262-O18_AM-262-O18_contigs_AM-262-O18_NODE_38_1,-,2.7e-174,566.9,36.9,3.2e-174,566.6,36.9,1.0,1,0,0,1,1,1,1,-,AM-262-O18
199,flotillin,Flotillin_HMM,-,AM-262-O18_AM-262-O18_contigs_AM-262-O18_NODE_48_1,-,3.9e-145,470.5,2.4,4.4e-145,470.4,2.4,1.0,1,0,0,1,1,1,1,-,AM-262-O18
200,flotillin,Flotillin_HMM,-,AM-284-D11_AM-284-D11_contigs_AM-284-D11_NODE_10_12,-,0,1151.4,50.9,0,1151.2,50.9,1.0,1,0,0,1,1,1,1,-,AM-284-D11
201,flotillin,Flotillin_HMM,-,AG-538-N13_AG-538-N13_contigs_AG-538-N13_NODE_14_9,-,0,1161.8,51.1,0,1161.6,51.1,1.0,1,0,0,1,1,1,1,-,AG-538-N13
202,flotillin,Flotillin_HMM,-,AM-334-L14_AM-334-L14_contigs_AM-334-L14_NODE_24_1,-,1.8e-199,650.0,23.6,2e-199,649.9,23.6,1.0,1,0,0,1,1,1,1,-,AM-334-L14
203,flotillin,Flotillin_HMM,-,AM-334-G06_AM-334-G06_contigs_AM-334-G06_NODE_4_15,-,0,1160.9,50.9,0,1160.7,50.9,1.0,1,0,0,1,1,1,1,-,AM-334-G06
204,flotillin,Flotillin_HMM,-,AH-735-A10_AH-735-A10_contigs_AH-735-A10_NODE_54_2,-,3.3e-144,467.4,8.9,3.4e-144,467.4,8.0,1.6,1,1,0,1,1,1,1,-,AH-735-A10
205,flotillin,Flotillin_HMM,-,AM-255-L07_AM-255-L07_contigs_AM-255-L07_NODE_1_16,-,0,1156.7,51.0,0,1156.5,51.0,1.0,1,0,0,1,1,1,1,-,AM-255-L07
206,flotillin,Flotillin_HMM,-,AH-613-N14_AH-613-N14_contigs_AH-613-N14_NODE_2_19,-,0,1158.3,51.3,0,1158.1,51.3,1.0,1,0,0,1,1,1,1,-,AH-613-N14
207,flotillin,Flotillin_HMM,-,AM-118-I08_AM-118-I08_contigs_AM-118-I08_NODE_6_2,-,0,1154.2,50.3,0,1153.9,50.3,1.0,1,0,0,1,1,1,1,-,AM-118-I08
208,flotillin,Flotillin_HMM,-,AM-118-K06_AM-118-K06_contigs_AM-118-K06_NODE_7_14,-,0,1163.2,51.3,0,1162.9,51.3,1.0,1,0,0,1,1,1,1,-,AM-118-K06
209,flotillin,Flotillin_HMM,-,AM-334-C08_AM-334-C08_contigs_AM-334-C08_NODE_30_1,-,0,1115.4,52.7,0,1115.2,52.7,1.0,1,0,0,1,1,1,1,-,AM-334-C08
210,flotillin,Flotillin_HMM,-,AM-235-D14_AM-235-D14_contigs_AM-235-D14_NODE_5_10,-,0,1161.6,48.9,0,1161.4,48.9,1.0,1,0,0,1,1,1,1,-,AM-235-D14
211,flotillin,Flotillin_HMM,-,AH-562-N11_AH-562-N11_contigs_AH-562-N11_NODE_10_1,-,1.8e-36,111.5,0.0,2e-36,111.3,0.0,1.0,1,0,0,1,1,1,1,-,AH-562-N11
212,flotillin,Flotillin_HMM,-,AH-562-N11_AH-562-N11_contigs_AH-562-N11_NODE_20_6,-,6.5e-182,592.0,15.8,7.2e-182,591.9,15.8,1.0,1,0,0,1,1,1,1,-,AH-562-N11
213,flotillin,Flotillin_HMM,-,AH-985-K18_AH-985-K18_contigs_AH-985-K18_NODE_14_9,-,0,1160.0,52.3,0,1159.7,52.3,1.0,1,0,0,1,1,1,1,-,AH-985-K18
214,flotillin,Flotillin_HMM,-,AM-255-M18_AM-255-M18_contigs_AM-255-M18_NODE_2_4,-,0,1162.9,50.8,0,1162.6,50.8,1.0,1,0,0,1,1,1,1,-,AM-255-M18
215,flotillin,Flotillin_HMM,-,AH-470-M19_AH-470-M19_contigs_AH-470-M19_NODE_19_5,-,0,1142.8,52.4,0,1142.6,52.4,1.0,1,0,0,1,1,1,1,-,AH-470-M19
216,flotillin,Flotillin_HMM,-,AM-118-P07_AM-118-P07_contigs_AM-118-P07_NODE_8_12,-,0,1156.9,50.3,0,1156.6,50.3,1.0,1,0,0,1,1,1,1,-,AM-118-P07
217,flotillin,Flotillin_HMM,-,AH-562-M22_AH-562-M22_contigs_AH-562-M22_NODE_8_8,-,0,1159.7,51.0,0,1159.5,51.0,1.0,1,0,0,1,1,1,1,-,AH-562-M22
218,flotillin,Flotillin_HMM,-,AH-611-D02_AH-611-D02_contigs_AH-611-D02_NODE_6_16,-,0,1156.7,51.5,0,1156.5,51.5,1.0,1,0,0,1,1,1,1,-,AH-611-D02
219,flotillin,Flotillin_HMM,-,AH-985-I18_AH-985-I18_contigs_AH-985-I18_NODE_13_5,-,0,1161.0,49.0,0,1160.7,49.0,1.0,1,0,0,1,1,1,1,-,AH-985-I18
221,flotillin,Flotillin_HMM,-,AM-286-O15_AM-286-O15_contigs_AM-286-O15_NODE_7_14,-,0,1031.3,57.6,0,1031.0,57.6,1.0,1,0,0,1,1,1,1,-,AM-286-O15
222,flotillin,Flotillin_HMM,-,AM-276-J10_AM-276-J10_contigs_AM-276-J10_NODE_6_1,-,1.1e-142,462.4,21.3,1.3e-142,462.2,21.3,1.0,1,0,0,1,1,1,1,-,AM-276-J10
223,flotillin,Flotillin_HMM,-,AM-276-J10_AM-276-J10_contigs_AM-276-J10_NODE_6_21,-,3.1e-185,603.0,16.7,3.4e-185,602.9,16.7,1.0,1,0,0,1,1,1,1,-,AM-276-J10
224,flotillin,Flotillin_HMM,-,AH-473-B13_AH-473-B13_contigs_AH-473-B13_NODE_2_22,-,0,1157.9,51.4,0,1157.6,51.4,1.0,1,0,0,1,1,1,1,-,AH-473-B13
225,flotillin,Flotillin_HMM,-,AM-121-F09_AM-121-F09_contigs_AM-121-F09_NODE_5_19,-,0,1152.3,51.9,0,1152.0,51.9,1.0,1,0,0,1,1,1,1,-,AM-121-F09
226,flotillin,Flotillin_HMM,-,AH-573-C14_AH-573-C14_contigs_AH-573-C14_NODE_6_2,-,0,1157.3,51.6,0,1157.1,51.6,1.0,1,0,0,1,1,1,1,-,AH-573-C14
227,flotillin,Flotillin_HMM,-,AM-235-I09_AM-235-I09_contigs_AM-235-I09_NODE_4_18,-,0,1161.2,50.4,0,1160.9,50.4,1.0,1,0,0,1,1,1,1,-,AM-235-I09
228,flotillin,Flotillin_HMM,-,AM-235-N15_AM-235-N15_contigs_AM-235-N15_NODE_19_3,-,0,1159.7,48.8,0,1159.5,48.8,1.0,1,0,0,1,1,1,1,-,AM-235-N15
229,flotillin,Flotillin_HMM,-,AM-334-M08_AM-334-M08_contigs_AM-334-M08_NODE_12_14,-,0,1156.3,50.9,0,1156.0,50.9,1.0,1,0,0,1,1,1,1,-,AM-334-M08
230,flotillin,Flotillin_HMM,-,AM-201-B16_AM-201-B16_contigs_AM-201-B16_NODE_7_4,-,0,1161.7,50.6,0,1161.4,50.6,1.0,1,0,0,1,1,1,1,-,AM-201-B16
231,flotillin,Flotillin_HMM,-,AH-473-J23_AH-473-J23_contigs_AH-473-J23_NODE_6_43,-,8.4e-95,304.2,3.0,9.3e-95,304.1,3.0,1.0,1,0,0,1,1,1,1,-,AH-473-J23
232,flotillin,Flotillin_HMM,-,AM-262-N05_AM-262-N05_contigs_AM-262-N05_NODE_1_29,-,0,1160.7,50.3,0,1160.5,50.3,1.0,1,0,0,1,1,1,1,-,AM-262-N05
233,flotillin,Flotillin_HMM,-,AM-187-O15_AM-187-O15_contigs_AM-187-O15_NODE_1_20,-,0,1154.7,51.6,0,1154.5,51.6,1.0,1,0,0,1,1,1,1,-,AM-187-O15
234,flotillin,Flotillin_HMM,-,AM-201-K09_AM-201-K09_contigs_AM-201-K09_NODE_2_4,-,0,1160.8,52.0,0,1160.5,52.0,1.0,1,0,0,1,1,1,1,-,AM-201-K09
235,flotillin,Flotillin_HMM,-,AM-135-P16_AM-135-P16_contigs_AM-135-P16_NODE_7_6,-,0,1149.9,50.8,0,1149.7,50.7,1.0,1,0,0,1,1,1,1,-,AM-135-P16
236,flotillin,Flotillin_HMM,-,AM-184-P10_AM-184-P10_contigs_AM-184-P10_NODE_17_2,-,0,1149.4,51.4,0,1149.2,51.4,1.0,1,0,0,1,1,1,1,-,AM-184-P10
237,flotillin,Flotillin_HMM,-,AM-235-O15_AM-235-O15_contigs_AM-235-O15_NODE_4_7,-,0,1159.2,50.4,0,1159.0,50.4,1.0,1,0,0,1,1,1,1,-,AM-235-O15
238,flotillin,Flotillin_HMM,-,AH-888-C20_AH-888-C20_contigs_AH-888-C20_NODE_12_1,-,2.8e-172,560.2,10.0,3.1e-172,560.1,10.0,1.0,1,0,0,1,1,1,1,-,AH-888-C20
239,flotillin,Flotillin_HMM,-,AH-888-C20_AH-888-C20_contigs_AH-888-C20_NODE_18_1,-,3.5e-96,308.8,1.2,4.1e-96,308.5,1.2,1.0,1,0,0,1,1,1,1,-,AH-888-C20
240,flotillin,Flotillin_HMM,-,AH-613-J18_AH-613-J18_contigs_AH-613-J18_NODE_46_2,-,0,1032.0,56.6,0,1031.9,56.6,1.0,1,0,0,1,1,1,1,-,AH-613-J18
241,flotillin,Flotillin_HMM,-,AM-138-C08_AM-138-C08_contigs_AM-138-C08_NODE_4_19,-,0,1154.0,52.5,0,1153.7,52.5,1.0,1,0,0,1,1,1,1,-,AM-138-C08
242,flotillin,Flotillin_HMM,-,AM-138-J05_AM-138-J05_contigs_AM-138-J05_NODE_7_12,-,0,1156.2,52.3,0,1155.9,52.3,1.0,1,0,0,1,1,1,1,-,AM-138-J05
243,flotillin,Flotillin_HMM,-,AG-538-N07_AG-538-N07_contigs_AG-538-N07_NODE_14_2,-,0,1169.3,49.2,0,1169.0,49.2,1.0,1,0,0,1,1,1,1,-,AG-538-N07
244,flotillin,Flotillin_HMM,-,AM-118-B18_AM-118-B18_contigs_AM-118-B18_NODE_5_18,-,2.9e-72,229.8,0.2,3.3e-72,229.6,0.2,1.0,1,0,0,1,1,1,1,-,AM-118-B18
245,flotillin,Flotillin_HMM,-,AM-118-B18_AM-118-B18_contigs_AM-118-B18_NODE_9_1,-,5.6e-245,800.4,47.0,6.3e-245,800.3,47.0,1.0,1,0,0,1,1,1,1,-,AM-118-B18
246,flotillin,Flotillin_HMM,-,AH-613-I15_AH-613-I15_contigs_AH-613-I15_NODE_12_9,-,0,1163.6,50.9,0,1163.3,50.9,1.0,1,0,0,1,1,1,1,-,AH-613-I15
247,flotillin,Flotillin_HMM,-,AM-286-B19_AM-286-B19_contigs_AM-286-B19_NODE_6_18,-,0,1158.4,51.0,0,1158.2,51.0,1.0,1,0,0,1,1,1,1,-,AM-286-B19
248,flotillin,Flotillin_HMM,-,AM-118-G08_AM-118-G08_contigs_AM-118-G08_NODE_20_6,-,0,1165.4,50.6,0,1165.2,50.6,1.0,1,0,0,1,1,1,1,-,AM-118-G08
249,flotillin,Flotillin_HMM,-,AM-201-N07_AM-201-N07_contigs_AM-201-N07_NODE_3_14,-,0,1156.4,51.0,0,1156.2,51.0,1.0,1,0,0,1,1,1,1,-,AM-201-N07
250,flotillin,Flotillin_HMM,-,AM-184-P01_AM-184-P01_contigs_AM-184-P01_NODE_7_16,-,0,1151.5,52.1,0,1151.3,52.1,1.0,1,0,0,1,1,1,1,-,AM-184-P01
251,flotillin,Flotillin_HMM,-,AM-201-G09_AM-201-G09_contigs_AM-201-G09_NODE_18_5,-,0,1159.2,50.0,0,1159.0,50.0,1.0,1,0,0,1,1,1,1,-,AM-201-G09
252,flotillin,Flotillin_HMM,-,AM-158-K17_AM-158-K17_contigs_AM-158-K17_NODE_13_10,-,0,1150.5,51.0,0,1150.3,51.0,1.0,1,0,0,1,1,1,1,-,AM-158-K17
253,flotillin,Flotillin_HMM,-,AM-255-N03_AM-255-N03_contigs_AM-255-N03_NODE_10_4,-,0,1162.5,51.2,0,1162.2,51.2,1.0,1,0,0,1,1,1,1,-,AM-255-N03
254,flotillin,Flotillin_HMM,-,AM-127-L08_AM-127-L08_contigs_AM-127-L08_NODE_1_20,-,0,1156.0,49.0,0,1155.7,49.0,1.0,1,0,0,1,1,1,1,-,AM-127-L08
255,flotillin,Flotillin_HMM,-,AH-562-O14_AH-562-O14_contigs_AH-562-O14_NODE_1_1,-,9.9e-138,446.1,21.3,1.2e-137,445.8,21.3,1.0,1,0,0,1,1,1,1,-,AH-562-O14
256,flotillin,Flotillin_HMM,-,AM-255-O23_AM-255-O23_contigs_AM-255-O23_NODE_4_3,-,0,1161.1,51.5,0,1160.9,51.5,1.0,1,0,0,1,1,1,1,-,AM-255-O23
257,flotillin,Flotillin_HMM,-,AH-991-J22_AH-991-J22_contigs_AH-991-J22_NODE_1_52,-,0,1159.8,49.0,0,1159.6,49.0,1.0,1,0,0,1,1,1,1,-,AH-991-J22
